,sentence_no,word,POS_Tags
12225,524,",",","
12226,524,and,CC
12227,524,his,PRP$
12228,524,own,JJ
12229,524,mother,NN
12230,524,Kunti,NNP
12231,524,and,CC
12232,524,all,DT
12233,524,his,PRP$
12234,524,brothers,NNS
12235,524,also,RB
12236,524,",",","
12237,524,Yudhishthira,NNP
12238,524,of,IN
12239,524,great,JJ
12240,524,intelligence,NN
12241,524,",",","
12242,524,accompanied,VBN
12243,524,by,IN
12244,524,Krishna,NNP
12245,524,and,CC
12246,524,Vidura,NNP
12247,524,of,IN
12248,524,great,JJ
12249,524,wisdom,NN
12250,524,",",","
12251,524,as,IN
12252,524,also,RB
12253,524,by,IN
12254,524,Yuyutsu,NNP
12255,524,and,CC
12256,524,Yuyudhana,NNP
12257,524,",",","
12258,524,and,CC
12259,524,by,IN
12260,524,his,PRP$
12261,524,other,JJ
12262,524,relatives,NNS
12263,524,and,CC
12264,524,followers,NNS
12265,524,forming,VBG
12266,524,a,DT
12267,524,large,JJ
12268,524,train,NN
12269,524,",",","
12270,524,proceeded,VBD
12271,524,",",","
12272,524,his,PRP$
12273,524,praises,NNS
12274,524,hymned,VBD
12275,524,the,DT
12276,524,while,NN
12277,524,by,IN
12278,524,eulogists,NNS
12279,524,and,CC
12280,524,bards,NNS
12281,524,.,.
12282,525,The,DT
12283,525,sacrificial,JJ
12284,525,fires,NNS
12285,525,of,IN
12286,525,Bhishma,NNP
12287,525,were,VBD
12288,525,also,RB
12289,525,borne,VBN
12290,525,in,IN
12291,525,the,DT
12292,525,procession,NN
12293,525,.,.
12294,526,Thus,RB
12295,526,accompanied,VBN
12296,526,",",","
12297,526,the,DT
12298,526,king,NN
12299,526,set,VBD
12300,526,out,RP
12301,526,from,IN
12302,526,his,PRP$
12303,526,city,NN
12304,526,like,IN
12305,526,a,DT
12306,526,second,JJ
12307,526,chief,NN
12308,526,of,IN
12309,526,the,DT
12310,526,deities,NNS
12311,526,.,.
12312,527,Soon,RB
12313,527,he,PRP
12314,527,came,VBD
12315,527,upon,IN
12316,527,the,DT
12317,527,spot,NN
12318,527,where,WRB
12319,527,the,DT
12320,527,son,NN
12321,527,of,IN
12322,527,Santanu,NNP
12323,527,was,VBD
12324,527,still,RB
12325,527,lying,VBG
12326,527,on,IN
12327,527,his,PRP$
12328,527,bed,NN
12329,527,of,IN
12330,527,arrows,NNS
12331,527,.,.
12332,528,He,PRP
12333,528,beheld,VBD
12334,528,his,PRP$
12335,528,grandsire,NN
12336,528,waited,VBD
12337,528,upon,IN
12338,528,with,IN
12339,528,reverence,NN
12340,528,by,IN
12341,528,Parasara,NNP
12342,528,',POS
12343,528,s,POS
12344,528,son,NN
12345,528,Vyasa,NNP
12346,528,of,IN
12347,528,great,JJ
12348,528,intelligence,NN
12349,528,",",","
12350,528,by,IN
12351,528,Narada,NNP
12352,528,",",","
12353,528,O,UH
12354,528,royal,JJ
12355,528,sage,NN
12356,528,",",","
12357,528,by,IN
12358,528,Devala,NNP
12359,528,and,CC
12360,528,Asita,NNP
12361,528,",",","
12362,528,and,CC
12363,528,also,RB
12364,528,by,IN
12365,528,the,DT
12366,528,remnant,NN
12367,528,of,IN
12368,528,unslain,JJ
12369,528,kings,NNS
12370,528,assembled,VBN
12371,528,from,IN
12372,528,various,JJ
12373,528,parts,NNS
12374,528,of,IN
12375,528,the,DT
12376,528,country,NN
12377,528,.,.
12378,529,Indeed,RB
12379,529,",",","
12380,529,the,DT
12381,529,king,NN
12382,529,saw,VBD
12383,529,that,IN
12384,529,his,PRP$
12385,529,high-souled,JJ
12386,529,grandsire,NN
12387,529,",",","
12388,529,as,IN
12389,529,he,PRP
12390,529,lay,VBD
12391,529,on,IN
12392,529,his,PRP$
12393,529,heroic,JJ
12394,529,bed,NN
12395,529,",",","
12396,529,was,VBD
12397,529,guarded,VBN
12398,529,on,IN
12399,529,all,DT
12400,529,sides,NNS
12401,529,by,IN
12402,529,the,DT
12403,529,warriors,NNS
12404,529,appointed,VBN
12405,529,for,IN
12406,529,that,DT
12407,529,duty,NN
12408,529,.,.
12409,530,Alighting,VBG
12410,530,from,IN
12411,530,his,PRP$
12412,530,car,NN
12413,530,",",","
12414,530,King,NNP
12415,530,Yudhishthira,NNP
12416,530,with,IN
12417,530,his,PRP$
12418,530,brothers,NNS
12419,530,saluted,VBD
12420,530,his,PRP$
12421,530,grandsire,NN
12422,530,",",","
12423,530,the,DT
12424,530,chastiser,NN
12425,530,of,IN
12426,530,all,DT
12427,530,foes,NNS
12428,530,.,.
12429,531,They,PRP
12430,531,also,RB
12431,531,saluted,VBD
12432,531,the,DT
12433,531,Rishis,NNPS
12434,531,with,IN
12435,531,the,DT
12436,531,island-born,NN
12437,531,Vyasa,NNP
12438,531,at,IN
12439,531,their,PRP$
12440,531,head,NN
12441,531,.,.
12442,532,They,PRP
12443,532,were,VBD
12444,532,saluted,VBN
12445,532,in,IN
12446,532,return,NN
12447,532,by,IN
12448,532,them,PRP
12449,532,.,.
12450,533,Accompanied,VBN
12451,533,by,IN
12452,533,his,PRP$
12453,533,priests,NNS
12454,533,each,DT
12455,533,of,IN
12456,533,whom,WP
12457,533,resembled,VBD
12458,533,the,DT
12459,533,grandsire,NN
12460,533,Brahman,NNP
12461,533,himself,PRP
12462,533,",",","
12463,533,as,IN
12464,533,also,RB
12465,533,by,IN
12466,533,his,PRP$
12467,533,brothers,NNS
12468,533,",",","
12469,533,Yudhishthira,NNP
12470,533,of,IN
12471,533,unfading,JJ
12472,533,glory,NN
12473,533,then,RB
12474,533,approached,VBD
12475,533,that,DT
12476,533,spot,NN
12477,533,whereon,WRB
12478,533,Bhishma,NNP
12479,533,lay,VBD
12480,533,on,IN
12481,533,his,PRP$
12482,533,bed,NN
12483,533,of,IN
12484,533,arrows,NNS
12485,533,surrounded,VBN
12486,533,by,IN
12487,533,these,DT
12488,533,reverend,JJ
12489,533,Rishis,NNPS
12490,533,.,.
12491,534,Then,RB
12492,534,king,NN
12493,534,Yudhishthira,NNP
12494,534,the,DT
12495,534,just,RB
12496,534,",",","
12497,534,at,IN
12498,534,the,DT
12499,534,head,NN
12500,534,of,IN
12501,534,his,PRP$
12502,534,brothers,NNS
12503,534,",",","
12504,534,addressed,VBD
12505,534,that,DT
12506,534,foremost,JJ
12507,534,one,CD
12508,534,of,IN
12509,534,Kuru,NNP
12510,534,',POS
12511,534,s,POS
12512,534,race,NN
12513,534,",",","
12514,534,viz,NN
12515,534,.,.
12516,534,",",","
12517,534,the,DT
12518,534,son,NN
12519,534,of,IN
12520,534,the,DT
12521,534,River,NNP
12522,534,Ganga,NNP
12523,534,",",","
12524,534,as,IN
12525,534,he,PRP
12526,534,lay,VBD
12527,534,on,IN
12528,534,that,DT
12529,534,bed,NN
12530,534,of,IN
12531,534,his,PRP
12532,534,",",","
12533,534,saying,VBG
12534,534,",",","
12535,534,``,``
12536,534,I,PRP
12537,534,am,VBP
12538,534,Yudhishthira,NNP
12539,534,",",","
12540,534,O,UH
12541,534,king,NN
12542,534,!,.
12543,535,Salutations,NNS
12544,535,to,IN
12545,535,thee,PRP
12546,535,",",","
12547,535,O,UH
12548,535,son,NN
12549,535,of,IN
12550,535,the,DT
12551,535,River,NNP
12552,535,Janhavi,NNP
12553,535,!,.
12554,536,If,IN
12555,536,thou,PRP
12556,536,hearest,VBP
12557,536,me,PRP
12558,536,still,RB
12559,536,",",","
12560,536,tell,VB
12561,536,me,PRP
12562,536,what,WP
12563,536,I,PRP
12564,536,am,VBP
12565,536,to,TO
12566,536,do,VB
12567,536,for,IN
12568,536,thee,PRP
12569,536,!,.
12570,537,Bearing,VBG
12571,537,with,IN
12572,537,me,PRP
12573,537,thy,PRP$
12574,537,sacrificial,JJ
12575,537,fires,NNS
12576,537,",",","
12577,537,I,PRP
12578,537,have,VBP
12579,537,come,VBN
12580,537,here,RB
12581,537,",",","
12582,537,O,UH
12583,537,king,NN
12584,537,",",","
12585,537,and,CC
12586,537,wait,VB
12587,537,upon,IN
12588,537,thee,PRP
12589,537,at,IN
12590,537,the,DT
12591,537,hour,NN
12592,537,indicated,VBN
12593,537,!,.
12594,538,Preceptors,NNS
12595,538,of,IN
12596,538,all,DT
12597,538,branches,NNS
12598,538,of,IN
12599,538,learning,NN
12600,538,",",","
12601,538,Brahmanas,NNP
12602,538,",",","
12603,538,Ritwiks,NNP
12604,538,",",","
12605,538,all,PDT
12606,538,my,PRP$
12607,538,brothers,NNS
12608,538,",",","
12609,538,thy,PRP$
12610,538,son,NN
12611,538,",",","
12612,538,viz,NN
12613,538,.,.
12614,538,",",","
12615,538,king,NN
12616,538,Dhritarashtra,NNP
12617,538,of,IN
12618,538,great,JJ
12619,538,energy,NN
12620,538,",",","
12621,538,are,VBP
12622,538,all,RB
12623,538,here,RB
12624,538,with,IN
12625,538,my,PRP$
12626,538,counsellors,NNS
12627,538,as,IN
12628,538,also,RB
12629,538,Vasudeva,NNP
12630,538,of,IN
12631,538,great,JJ
12632,538,prowess,NN
12633,538,.,.
12634,539,The,DT
12635,539,remnant,NN
12636,539,of,IN
12637,539,unslain,JJ
12638,539,warriors,NNS
12639,539,",",","
12640,539,and,CC
12641,539,all,PDT
12642,539,the,DT
12643,539,denizens,NNS
12644,539,of,IN
12645,539,Kurujangala,NNP
12646,539,",",","
12647,539,are,VBP
12648,539,also,RB
12649,539,here,RB
12650,539,.,.
12651,540,Opening,VBG
12652,540,thy,DT
12653,540,eyes,NNS
12654,540,",",","
12655,540,O,UH
12656,540,chief,NN
12657,540,of,IN
12658,540,Kuru,NNP
12659,540,',POS
12660,540,s,NN
12661,540,race,NN
12662,540,",",","
12663,540,do,VBP
12664,540,thou,PRP
12665,540,behold,VB
12666,540,them,PRP
12667,540,!,.
12668,541,Whatever,WDT
12669,541,should,MD
12670,541,be,VB
12671,541,done,VBN
12672,541,on,IN
12673,541,this,DT
12674,541,occasion,NN
12675,541,has,VBZ
12676,541,all,RB
12677,541,been,VBN
12678,541,arranged,VBN
12679,541,and,CC
12680,541,provided,VBN
12681,541,for,IN
12682,541,by,IN
12683,541,me,PRP
12684,541,.,.
12685,542,Indeed,RB
12686,542,",",","
12687,542,at,IN
12688,542,this,DT
12689,542,hour,NN
12690,542,which,WDT
12691,542,thou,PRP
12692,542,hadst,VBD
12693,542,indicated,VBN
12694,542,",",","
12695,542,all,DT
12696,542,things,NNS
12697,542,have,VBP
12698,542,been,VBN
12699,542,kept,VBN
12700,542,ready,JJ
12701,542,!,.
12702,542,'',''
12703,543,``,``
12704,543,Vaisampayana,NNP
12705,543,continued,VBD
12706,543,",",","
12707,543,',''
12708,543,Thus,RB
12709,543,addressed,VBN
12710,543,by,IN
12711,543,Kunti,NNP
12712,543,',POS
12713,543,s,POS
12714,543,son,NN
12715,543,of,IN
12716,543,great,JJ
12717,543,intelligence,NN
12718,543,",",","
12719,543,the,DT
12720,543,son,NN
12721,543,of,IN
12722,543,Ganga,NNP
12723,543,opened,VBD
12724,543,his,PRP$
12725,543,eyes,NNS
12726,543,and,CC
12727,543,saw,VBD
12728,543,all,PDT
12729,543,the,DT
12730,543,Bharatas,NNPS
12731,543,assembled,VBN
12732,543,there,RB
12733,543,and,CC
12734,543,standing,VBG
12735,543,around,IN
12736,543,him,PRP
12737,543,.,.
12738,544,The,DT
12739,544,mighty,JJ
12740,544,Bhishma,NNP
12741,544,then,RB
12742,544,",",","
12743,544,taking,VBG
12744,544,the,DT
12745,544,strong,JJ
12746,544,hand,NN
12747,544,of,IN
12748,544,Yudhishthira,NNP
12749,544,",",","
12750,544,addressed,VBD
12751,544,him,PRP
12752,544,in,IN
12753,544,a,DT
12754,544,voice,NN
12755,544,deep,JJ
12756,544,as,IN
12757,544,that,DT
12758,544,of,IN
12759,544,the,DT
12760,544,clouds,NNS
12761,544,.,.
12762,545,That,DT
12763,545,thorough,JJ
12764,545,master,NN
12765,545,of,IN
12766,545,words,NNS
12767,545,said,VBD
12768,545,",",","
12769,545,``,``
12770,545,By,IN
12771,545,good,JJ
12772,545,luck,NN
12773,545,",",","
12774,545,O,UH
12775,545,son,NN
12776,545,of,IN
12777,545,Kunti,NNP
12778,545,",",","
12779,545,thou,PRP
12780,545,hast,VBP
12781,545,come,VBN
12782,545,here,RB
12783,545,with,IN
12784,545,all,PDT
12785,545,thy,DT
12786,545,counsellors,NNS
12787,545,",",","
12788,545,O,UH
12789,545,Yudhishthira,NNP
12790,545,!,.
12791,546,The,DT
12792,546,thousand-rayed,JJ
12793,546,maker,NN
12794,546,of,IN
12795,546,day,NN
12796,546,",",","
12797,546,the,DT
12798,546,holy,JJ
12799,546,Surya,NNP
12800,546,has,VBZ
12801,546,begun,VBN
12802,546,his,PRP$
12803,546,northward,JJ
12804,546,course,NN
12805,546,.,.
12806,547,I,PRP
12807,547,have,VBP
12808,547,been,VBN
12809,547,lying,VBG
12810,547,on,IN
12811,547,my,PRP$
12812,547,bed,NN
12813,547,here,RB
12814,547,for,IN
12815,547,eight,CD
12816,547,and,CC
12817,547,fifty,CD
12818,547,nights,NNS
12819,547,.,.
12820,548,Stretched,VBN
12821,548,on,IN
12822,548,these,DT
12823,548,sharp-pointed,JJ
12824,548,arrows,NNS
12825,548,I,PRP
12826,548,have,VBP
12827,548,felt,VBN
12828,548,this,DT
12829,548,period,NN
12830,548,to,TO
12831,548,be,VB
12832,548,as,RB
12833,548,long,JJ
12834,548,as,IN
12835,548,if,IN
12836,548,it,PRP
12837,548,was,VBD
12838,548,a,DT
12839,548,century,NN
12840,548,.,.
12841,549,O,UH
12842,549,Yudhishthira,NNP
12843,549,",",","
12844,549,the,DT
12845,549,lunar,JJ
12846,549,month,NN
12847,549,of,IN
12848,549,Magha,NNP
12849,549,has,VBZ
12850,549,come,VBN
12851,549,.,.
12852,550,This,DT
12853,550,is,VBZ
12854,550,",",","
12855,550,again,RB
12856,550,",",","
12857,550,the,DT
12858,550,lighted,JJ
12859,550,fortnight,NN
12860,550,and,CC
12861,550,a,DT
12862,550,fourth,JJ
12863,550,part,NN
12864,550,of,IN
12865,550,it,PRP
12866,550,ought,VBN
12867,550,by,IN
12868,550,this,DT
12869,550,(,","
12870,550,according,VBG
12871,550,to,IN
12872,550,my,PRP$
12873,550,calculations,NNS
12874,550,),-RRB-
12875,550,be,VB
12876,550,over,RB
12877,550,.,.
12878,550,'',''
12879,551,Having,VBG
12880,551,said,VBD
12881,551,so,RB
12882,551,unto,IN
12883,551,Yudhishthira,NNP
12884,551,the,DT
12885,551,son,NN
12886,551,of,IN
12887,551,Dharma,NNP
12888,551,",",","
12889,551,Ganga,NNP
12890,551,',POS
12891,551,s,POS
12892,551,son,NN
12893,551,Bhishma,NNP
12894,551,then,RB
12895,551,saluted,VBD
12896,551,Dhritarashtra,NNP
12897,551,and,CC
12898,551,said,VBD
12899,551,unto,IN
12900,551,him,PRP
12901,551,as,IN
12902,551,follows,VBZ
12903,551,.,.
12904,551,',''
12905,552,``,``
12906,552,',''
12907,552,Bhishma,NNP
12908,552,said,VBD
12909,552,",",","
12910,552,``,``
12911,552,O,UH
12912,552,king,NN
12913,552,",",","
12914,552,thou,DT
12915,552,art,NN
12916,552,well-conversant,JJ
12917,552,with,IN
12918,552,duties,NNS
12919,552,.,.
12920,553,All,PDT
12921,553,thy,DT
12922,553,doubts,NNS
12923,553,",",","
12924,553,again,RB
12925,553,",",","
12926,553,relating,VBG
12927,553,to,IN
12928,553,the,DT
12929,553,science,NN
12930,553,of,IN
12931,553,wealth,NN
12932,553,have,VBP
12933,553,been,VBN
12934,553,well-solved,VBN
12935,553,.,.
12936,554,Thou,DT
12937,554,hast,NN
12938,554,waited,VBD
12939,554,upon,IN
12940,554,many,JJ
12941,554,Brahmanas,NNP
12942,554,of,IN
12943,554,great,JJ
12944,554,learning,NN
12945,554,.,.
12946,555,The,DT
12947,555,subtle,JJ
12948,555,sciences,NNS
12949,555,connected,VBN
12950,555,with,IN
12951,555,the,DT
12952,555,Vedas,NNP
12953,555,",",","
12954,555,all,PDT
12955,555,the,DT
12956,555,duties,NNS
12957,555,of,IN
12958,555,religion,NN
12959,555,",",","
12960,555,O,NN
12961,555,king,NN
12962,555,",",","
12963,555,and,CC
12964,555,the,DT
12965,555,whole,NN
12966,555,of,IN
12967,555,the,DT
12968,555,four,CD
12969,555,Vedas,NNS
12970,555,",",","
12971,555,are,VBP
12972,555,well-known,JJ
12973,555,to,IN
12974,555,thee,PRP
12975,555,!,.
12976,556,Thou,PRP
12977,556,shouldst,MD
12978,556,not,RB
12979,556,grieve,VB
12980,556,",",","
12981,556,therefore,RB
12982,556,",",","
12983,556,O,UH
12984,556,son,NN
12985,556,of,IN
12986,556,Kuru,NNP
12987,556,!,.
12988,557,That,DT
12989,557,which,WDT
12990,557,was,VBD
12991,557,pre-ordained,VBN
12992,557,has,VBZ
12993,557,happened,VBN
12994,557,.,.
12995,558,It,PRP
12996,558,could,MD
12997,558,not,RB
12998,558,be,VB
12999,558,otherwise,RB
13000,558,.,.
13001,559,Thou,DT
13002,559,hast,NN
13003,559,heard,VBD
13004,559,the,DT
13005,559,mysteries,NNS
13006,559,relating,VBG
13007,559,to,IN
13008,559,the,DT
13009,559,deities,NNS
13010,559,from,IN
13011,559,the,DT
13012,559,lips,NNS
13013,559,of,IN
13014,559,the,DT
13015,559,island-born,NN
13016,559,Rishi,NNP
13017,559,himself,PRP
13018,559,.,.
13019,560,Yudhishthira,NNP
13020,560,and,CC
13021,560,his,PRP$
13022,560,brothers,NNS
13023,560,are,VBP
13024,560,morally,RB
13025,560,as,RB
13026,560,much,RB
13027,560,thy,DT
13028,560,sons,NNS
13029,560,as,IN
13030,560,they,PRP
13031,560,are,VBP
13032,560,the,DT
13033,560,sons,NNS
13034,560,of,IN
13035,560,Pandu,NNP
13036,560,.,.
13037,561,Observant,JJ
13038,561,of,IN
13039,561,the,DT
13040,561,duties,NNS
13041,561,of,IN
13042,561,religion,NN
13043,561,",",","
13044,561,do,VBP
13045,561,thou,PRP
13046,561,cherish,VB
13047,561,and,CC
13048,561,protect,VB
13049,561,them,PRP
13050,561,.,.
13051,562,In,IN
13052,562,their,PRP$
13053,562,turn,NN
13054,562,",",","
13055,562,they,PRP
13056,562,are,VBP
13057,562,always,RB
13058,562,devoted,JJ
13059,562,to,IN
13060,562,the,DT
13061,562,service,NN
13062,562,of,IN
13063,562,their,PRP$
13064,562,seniors,NNS
13065,562,.,.
13066,563,King,NNP
13067,563,Yudhishthira,NNP
13068,563,the,DT
13069,563,just,RB
13070,563,is,VBZ
13071,563,pure-souled,JJ
13072,563,.,.
13073,564,He,PRP
13074,564,will,MD
13075,564,always,RB
13076,564,prove,VB
13077,564,obedient,JJ
13078,564,to,IN
13079,564,thee,PRP
13080,564,!,.
13081,565,I,PRP
13082,565,know,VBP
13083,565,that,IN
13084,565,he,PRP
13085,565,is,VBZ
13086,565,devoted,JJ
13087,565,to,IN
13088,565,the,DT
13089,565,virtue,NN
13090,565,of,IN
13091,565,compassion,NN
13092,565,or,CC
13093,565,abstention,NN
13094,565,from,IN
13095,565,injury,NN
13096,565,.,.
13097,566,He,PRP
13098,566,is,VBZ
13099,566,devoted,JJ
13100,566,to,IN
13101,566,his,PRP$
13102,566,seniors,NNS
13103,566,and,CC
13104,566,preceptors,NNS
13105,566,.,.
13106,567,Thy,DT
13107,567,sons,NNS
13108,567,were,VBD
13109,567,all,RB
13110,567,wicked-souled,JJ
13111,567,.,.
13112,568,They,PRP
13113,568,were,VBD
13114,568,wedded,VBN
13115,568,to,IN
13116,568,wrath,NN
13117,568,and,CC
13118,568,cupidity,NN
13119,568,.,.
13120,569,Overwhelmed,VBN
13121,569,by,IN
13122,569,envy,NN
13123,569,",",","
13124,569,they,PRP
13125,569,were,VBD
13126,569,all,DT
13127,569,of,IN
13128,569,wicked,JJ
13129,569,behavior,NN
13130,569,.,.
13131,570,It,PRP
13132,570,behoveth,VBP
13133,570,thee,PRP
13134,570,not,RB
13135,570,to,TO
13136,570,grieve,VB
13137,570,for,IN
13138,570,them,PRP
13139,570,!,.
13140,570,'',''
13141,570,',''
13142,571,``,``
13143,571,Vaisampayana,NNP
13144,571,continued,VBD
13145,571,",",","
13146,571,',''
13147,571,Having,VBG
13148,571,said,VBD
13149,571,this,DT
13150,571,much,JJ
13151,571,unto,IN
13152,571,Dhritarashtra,NNP
13153,571,of,IN
13154,571,great,JJ
13155,571,wisdom,NN
13156,571,",",","
13157,571,the,DT
13158,571,Kuru,NNP
13159,571,hero,NN
13160,571,then,RB
13161,571,addressed,VBD
13162,571,Vasudeva,NNP
13163,571,of,IN
13164,571,mighty,JJ
13165,571,arms,NNS
13166,571,.,.
13167,571,',''
13168,572,``,``
13169,572,',''
13170,572,Bhishma,NNP
13171,572,said,VBD
13172,572,",",","
13173,572,``,``
13174,572,O,UH
13175,572,holy,JJ
13176,572,one,NN
13177,572,",",","
13178,572,O,UH
13179,572,god,NN
13180,572,of,IN
13181,572,all,DT
13182,572,gods,NNS
13183,572,",",","
13184,572,O,UH
13185,572,thou,UH
13186,572,that,DT
13187,572,art,NN
13188,572,worshipped,VBN
13189,572,by,IN
13190,572,all,PDT
13191,572,the,DT
13192,572,deities,NNS
13193,572,and,CC
13194,572,Asuras,NNPS
13195,572,",",","
13196,572,O,UH
13197,572,thou,DT
13198,572,that,WDT
13199,572,didst,VBD
13200,572,cover,VBP
13201,572,the,DT
13202,572,three,CD
13203,572,worlds,NNS
13204,572,with,IN
13205,572,three,CD
13206,572,steps,NNS
13207,572,of,IN
13208,572,thine,NN
13209,572,",",","
13210,572,salutations,NNS
13211,572,to,IN
13212,572,thee,PRP
13213,572,",",","
13214,572,O,UH
13215,572,wielder,NN
13216,572,of,IN
13217,572,the,DT
13218,572,conch,NN
13219,572,",",","
13220,572,the,DT
13221,572,discus,NN
13222,572,",",","
13223,572,and,CC
13224,572,the,DT
13225,572,mace,NN
13226,572,!,.
13227,573,Thou,DT
13228,573,art,NN
13229,573,Vasudeva,NNP
13230,573,",",","
13231,573,thou,DT
13232,573,art,NN
13233,573,of,IN
13234,573,golden,JJ
13235,573,body,NN
13236,573,",",","
13237,573,thou,DT
13238,573,art,NN
13239,573,the,DT
13240,573,one,CD
13241,573,Purusha,NNP
13242,573,(,","
13243,573,or,CC
13244,573,active,JJ
13245,573,agent,NN
13246,573,),-RRB-
13247,573,",",","
13248,573,thou,DT
13249,573,art,NN
13250,573,the,DT
13251,573,creator,NN
13252,573,(,","
13253,573,of,IN
13254,573,the,DT
13255,573,universe,NN
13256,573,),-RRB-
13257,573,",",","
13258,573,thou,DT
13259,573,art,NN
13260,573,of,IN
13261,573,vast,JJ
13262,573,proportions,NNS
13263,573,.,.
13264,574,Thou,DT
13265,574,art,NN
13266,574,Jiva,NNP
13267,574,.,.
13268,575,Thou,DT
13269,575,art,NN
13270,575,subtle,JJ
13271,575,.,.
13272,576,Thou,DT
13273,576,art,NN
13274,576,the,DT
13275,576,Supreme,JJ
13276,576,and,CC
13277,576,eternal,JJ
13278,576,Soul,NNP
13279,576,.,.
13280,577,Do,VB
13281,577,thou,PRP
13282,577,",",","
13283,577,O,UH
13284,577,lotus-eyed,JJ
13285,577,one,NN
13286,577,",",","
13287,577,rescue,VB
13288,577,me,PRP
13289,577,",",","
13290,577,O,UH
13291,577,foremost,JJ
13292,577,of,IN
13293,577,all,DT
13294,577,beings,NNS
13295,577,!,.
13296,578,Do,VB
13297,578,thou,PRP
13298,578,",",","
13299,578,give,VB
13300,578,me,PRP
13301,578,permission,NN
13302,578,",",","
13303,578,O,UH
13304,578,Krishna,NNP
13305,578,",",","
13306,578,to,TO
13307,578,depart,VB
13308,578,from,IN
13309,578,this,DT
13310,578,world,NN
13311,578,",",","
13312,578,O,UH
13313,578,thou,UH
13314,578,that,DT
13315,578,art,NN
13316,578,Supreme,NNP
13317,578,felicity,NN
13318,578,",",","
13319,578,O,UH
13320,578,foremost,JJ
13321,578,of,IN
13322,578,all,DT
13323,578,beings,NNS
13324,578,!,.
13325,579,The,DT
13326,579,sons,NNS
13327,579,of,IN
13328,579,Pandu,NNP
13329,579,should,MD
13330,579,ever,RB
13331,579,be,VB
13332,579,protected,VBN
13333,579,by,IN
13334,579,thee,PRP
13335,579,.,.
13336,580,Thou,DT
13337,580,art,NN
13338,580,",",","
13339,580,indeed,RB
13340,580,",",","
13341,580,already,RB
13342,580,their,PRP$
13343,580,sole,JJ
13344,580,refuge,NN
13345,580,.,.
13346,581,Formerly,RB
13347,581,",",","
13348,581,I,PRP
13349,581,spoke,VBD
13350,581,to,IN
13351,581,the,DT
13352,581,foolish,JJ
13353,581,Duryodhana,NNP
13354,581,of,IN
13355,581,wicked,JJ
13356,581,understanding,NN
13357,581,that,IN
13358,581,thither,NN
13359,581,is,VBZ
13360,581,Righteousness,NNP
13361,581,where,WRB
13362,581,Krishna,NNP
13363,581,is,VBZ
13364,581,",",","
13365,581,and,CC
13366,581,that,IN
13367,581,there,EX
13368,581,is,VBZ
13369,581,victory,NN
